url_length,hostname_length,path_length,query_length,num_dots,num_hyphens,tld_length,count_digits,count_special,ratio_digits,ratio_special,has_at,has_ip,has_https,has_port,double_slash_in_path,num_query_params,is_shortened,has_sensitive_words,shannon_entropy_url,shannon_entropy_domain,nan_entropy,relative_entropy_kl,y
73,15,50,0,2,0,3,0,12,0.0,0.1643835616438356,0,0,1,0,0,0,0,1,4.324687875066029,3.32323142879762,1.855388542207534,0.41477191234553906,0
39,31,1,0,2,2,3,3,8,0.07692307692307693,0.20512820512820512,0,0,0,0,0,0,0,0,4.304257026388135,4.15565155225257,1.9056390622295662,0.7829491974381307,1
73,17,49,0,1,0,3,7,10,0.0958904109589041,0.136986301369863,0,0,0,0,0,0,0,0,4.6243734496357,3.6901165175936654,1.6854752972273346,0.5079953565902044,0
47,21,19,0,2,0,3,0,9,0.0,0.19148936170212766,0,0,0,0,0,0,0,0,4.219928086715924,3.4273334938982645,1.6577427265048887,0.3698518278694475,1
32,11,14,0,1,0,3,0,7,0.0,0.21875,0,0,0,0,0,0,0,0,3.917837797403416,3.2776134368191165,1.1488348542809168,0.7261954193193323,1
25,16,1,0,2,0,3,0,6,0.0,0.24,0,0,1,0,0,0,0,0,3.703465189601647,2.952819531114783,1.4591479170272446,0.7020036097145789,0
41,32,1,0,2,0,3,1,6,0.024390243902439025,0.14634146341463414,0,0,1,0,0,0,0,0,4.0346536885808275,3.730337797403416,1.4591479170272446,0.6258683761877278,1
54,46,1,0,4,0,3,11,8,0.2037037037037037,0.14814814814814814,0,0,0,0,0,0,0,0,4.564801159450685,4.4743301624376555,1.4056390622295662,0.8116773903243034,1
29,20,1,0,2,0,3,0,6,0.0,0.20689655172413793,0,0,1,0,0,0,0,0,3.909368063943885,3.384183719779189,1.4591479170272446,0.5109959306126831,0
18,8,3,0,1,0,2,0,5,0.0,0.2777777777777778,0,0,0,0,0,0,0,0,3.4193819456463714,3.0,1.3709505944546687,0.8290943942465343,1
22,15,0,0,2,0,2,0,5,0.0,0.22727272727272727,0,0,0,0,0,0,0,0,3.413088436425758,2.822579761842492,1.5219280948873621,1.0256999009944627,0
35,28,0,0,2,0,3,1,5,0.02857142857142857,0.14285714285714285,0,0,0,0,0,0,0,0,4.057575159678482,3.8248629576173565,1.5219280948873621,0.6428135854696753,1
54,20,27,0,4,0,2,0,10,0.0,0.18518518518518517,0,0,0,0,0,0,0,0,4.00482280838536,3.3841837197791884,1.360964047443681,0.4719764010744371,0
51,15,28,0,2,0,3,0,12,0.0,0.23529411764705882,0,0,1,0,0,0,0,0,4.207149735045994,3.3232314287976203,1.7841591278514217,0.4535886875237756,0
27,19,1,0,2,1,3,0,7,0.0,0.25925925925925924,0,0,0,0,0,0,0,0,3.736006946447657,3.2608281712244565,1.8423709931771088,0.6177711869262724,0
32,23,1,0,2,0,3,0,6,0.0,0.1875,0,0,1,0,0,0,0,0,4.007048827786958,3.7622673906514947,1.4591479170272446,0.46303808448675554,0
55,22,26,0,2,0,3,0,8,0.0,0.14545454545454545,0,0,0,0,0,0,0,0,4.024174205995674,3.265583322887733,1.75,0.4971508676879771,0
82,31,43,0,3,0,3,6,13,0.07317073170731707,0.15853658536585366,0,0,1,0,0,0,0,0,4.555544463241769,3.8890495359141686,1.8262452584026092,0.39527227924216796,0
93,28,58,0,3,1,3,22,10,0.23655913978494625,0.10752688172043011,0,0,0,0,0,0,0,1,4.65189033457716,3.6959472263874704,1.6854752972273344,0.9067319543375941,1
32,24,1,0,2,0,3,0,6,0.0,0.1875,0,0,0,0,0,0,0,0,3.9834585933443494,3.740601562950723,1.4591479170272446,0.5144124563992745,0
40,22,11,0,2,0,3,0,6,0.0,0.15,0,0,0,0,0,0,0,0,3.915957320949174,3.5726236638951634,1.4591479170272446,0.6029196016916407,0
77,19,50,0,2,0,2,0,13,0.0,0.16883116883116883,0,0,1,0,0,0,0,0,4.116175145969982,3.3263604079526954,1.7381493331928661,0.648887777291634,0
64,19,38,0,2,0,3,0,10,0.0,0.15625,0,0,0,0,0,0,0,0,4.355337797403417,3.576617644908667,1.6854752972273344,0.3049751913922972,0
72,14,10,39,2,0,3,4,15,0.05555555555555555,0.20833333333333334,0,0,1,0,0,1,0,0,4.569920008719564,3.182005814760214,2.523231428797621,0.7848590053709473,0
30,23,0,0,2,0,3,1,5,0.03333333333333333,0.16666666666666666,0,0,0,0,0,0,0,0,3.828072996388509,3.5883543471732335,1.5219280948873621,0.7755458642772967,1
54,14,33,0,2,0,2,21,6,0.3888888888888889,0.1111111111111111,0,0,0,0,0,0,0,0,4.609067076590742,3.378783493486176,1.4591479170272446,1.9273640537497587,1
40,26,6,0,4,0,3,2,8,0.05,0.2,0,0,1,0,0,0,0,0,4.146439344671015,3.7671834678914604,1.4056390622295662,0.8201369371884599,1
100,21,61,10,2,0,2,0,16,0.0,0.16,0,0,0,0,0,1,0,0,4.387146727416805,3.6537567082870015,1.9197367178034825,0.3080406985224799,1
22,15,0,0,2,1,3,0,6,0.0,0.2727272727272727,0,0,0,0,0,0,0,0,4.004886164091841,3.640223928941852,1.9182958340544896,0.7298747826352439,1
38,16,15,0,1,0,3,0,7,0.0,0.18421052631578946,0,0,0,0,0,0,0,0,3.905307776373747,3.202819531114783,1.3787834934861758,0.9496059007290076,1
41,10,24,0,2,1,2,1,9,0.024390243902439025,0.21951219512195122,0,0,0,0,0,0,0,0,4.159517480745797,2.4464393446710155,1.6577427265048887,0.6181649207964637,1
124,46,20,49,5,0,3,20,19,0.16129032258064516,0.1532258064516129,0,0,1,0,0,3,0,1,4.700547448274694,3.9309884567922007,2.5650765423363704,0.8723681734258475,1
53,36,1,8,2,3,3,0,10,0.0,0.18867924528301888,0,0,0,0,0,1,0,0,4.260176116038277,3.974937501201926,2.1709505944546685,0.4662351888500749,1
89,11,71,0,1,0,3,0,14,0.0,0.15730337078651685,0,0,0,0,0,0,0,0,4.292003488314913,3.2776134368191165,1.6105772433316423,0.4169488853855246,0
25,17,1,0,2,0,3,0,6,0.0,0.24,0,0,0,0,0,0,0,0,3.5932696895151084,3.1751231351134614,1.4591479170272446,0.7713889987748668,0
68,18,1,41,2,0,3,19,12,0.27941176470588236,0.17647058823529413,0,0,0,0,0,1,0,0,4.565404666450817,3.3921472236645345,2.3553885422075336,1.2990293222692284,1
99,15,76,0,2,0,3,9,13,0.09090909090909091,0.13131313131313133,0,0,1,0,0,0,0,0,4.912897878370131,2.973557262275185,1.8810947601100747,0.6837191418912079,1
47,27,12,0,2,0,3,4,7,0.0851063829787234,0.14893617021276595,0,0,1,0,0,0,0,0,4.211622564895429,3.615817594675933,1.3787834934861758,1.0127349736277305,1
60,27,26,0,3,0,2,0,10,0.0,0.16666666666666666,0,0,0,0,0,0,0,0,4.1957524206018775,3.7262046313924566,1.295461844238322,0.44745302660410047,1
23,16,0,0,2,1,2,0,6,0.0,0.2608695652173913,0,0,0,0,0,0,0,0,3.6753108689123644,3.5,1.9182958340544896,0.922027893115267,0
40,25,8,0,2,0,3,0,6,0.0,0.15,0,0,0,0,0,0,0,0,4.043942707918268,3.7834651896016465,1.4591479170272446,0.46545800869189125,0
25,16,1,0,2,0,2,0,6,0.0,0.24,0,0,1,0,0,0,0,0,3.753269689515107,3.327819531114783,1.4591479170272446,0.5996733640675675,0
36,24,4,0,2,0,3,0,9,0.0,0.25,0,0,1,0,0,0,0,0,3.7188463637332143,3.355388542207534,1.3516441151533924,0.632111499342815,1
59,29,23,0,2,0,3,0,11,0.0,0.1864406779661017,0,0,0,0,0,0,0,0,4.266401584339954,3.6504103051739905,1.789929075309999,0.4079043777718539,1
66,30,29,0,2,0,2,10,9,0.15151515151515152,0.13636363636363635,0,0,0,0,0,0,0,0,4.604111543207522,3.856564762130954,2.058813890331201,0.7375703823898221,1
41,32,1,0,2,0,3,0,6,0.0,0.14634146341463414,0,0,1,0,0,0,0,0,4.00428509107262,3.7775182662886326,1.4591479170272446,0.46942820480188946,0
32,11,13,0,1,0,3,0,6,0.0,0.1875,0,0,1,0,0,0,1,0,4.1136085007312415,3.459431618637298,1.7924812503605778,0.3963118965353893,1
94,43,44,0,1,0,3,0,10,0.0,0.10638297872340426,0,0,0,0,0,0,0,1,4.253560262651067,3.704962140027598,1.5709505944546687,0.4311999583612879,1
101,25,69,0,2,0,3,0,14,0.0,0.13861386138613863,0,0,0,0,0,0,0,0,4.097851668035598,3.7532696895151076,1.4299111709758698,0.3445858575486668,1
32,21,4,0,2,0,3,0,7,0.0,0.21875,0,0,0,0,0,0,0,0,3.890319531114783,3.4039894464852614,1.3787834934861758,0.5442848245724912,1
113,15,76,13,2,0,3,6,16,0.05309734513274336,0.1415929203539823,0,0,1,0,0,1,0,0,4.912982286709772,2.973557262275185,2.349601752714581,0.5498095379393315,1
37,14,15,0,2,0,3,0,7,0.0,0.1891891891891892,0,0,1,0,0,0,0,0,3.8614992310092955,3.3248629576173574,1.3787834934861758,0.4719532272119746,0
48,16,24,0,2,0,3,0,11,0.0,0.22916666666666666,0,0,1,0,0,0,0,0,4.147593366144262,3.375,1.6858157091530304,0.5712845150247006,0
67,19,40,0,2,0,2,0,10,0.0,0.14925373134328357,0,0,1,0,0,0,0,1,4.297380332785863,3.1555650133297193,1.895461844238322,0.3988516295875885,1
64,20,37,0,2,0,3,0,9,0.0,0.140625,0,0,0,0,0,0,0,0,4.083418510232848,3.3464393446710154,1.3516441151533924,0.5034964329647754,0
32,23,1,0,2,0,3,0,6,0.0,0.1875,0,0,1,0,0,0,0,0,3.952819531114783,3.5883543471732335,1.4591479170272446,0.5440688554711104,0
34,14,12,0,2,0,4,3,7,0.08823529411764706,0.20588235294117646,0,0,1,0,0,0,0,0,4.043057694064253,3.182005814760214,1.3787834934861758,1.148080698613098,1
44,10,26,0,1,0,3,0,8,0.0,0.18181818181818182,0,0,1,0,0,0,0,0,4.322179345516666,3.321928094887362,1.8112781244591325,0.45810622925219446,0
37,28,1,0,2,0,3,0,6,0.0,0.16216216216216217,0,0,1,0,0,0,0,0,4.022530474793987,3.865764637179023,1.4591479170272446,0.5699411581361904,1
23,16,0,0,2,1,2,0,6,0.0,0.2608695652173913,0,0,0,0,0,0,0,0,3.9690016298759936,3.625,1.9182958340544896,0.6303411238174482,0
299,20,18,252,1,0,3,62,55,0.20735785953177258,0.18394648829431437,0,0,1,0,0,12,0,1,4.910598407118127,3.2841837197791888,2.5219278031837375,1.4889193100382903,1
56,36,12,0,4,2,3,9,11,0.16071428571428573,0.19642857142857142,0,0,1,0,0,0,0,0,4.496924958035209,4.273684376262023,1.789929075309999,0.8748492297563805,1
84,23,53,0,2,0,3,7,10,0.08333333333333333,0.11904761904761904,0,0,1,0,0,0,0,0,4.728643542280493,3.914866303883101,1.4854752972273344,0.8790724757521654,1
32,23,1,0,2,0,3,0,6,0.0,0.1875,0,0,1,0,0,0,0,0,4.116729296672174,3.795088586397733,1.4591479170272446,0.5588477232571268,0
23,15,1,0,2,1,2,0,7,0.0,0.30434782608695654,0,0,0,0,0,0,0,0,3.7622673906514947,3.1898980954642875,1.8423709931771088,0.7175569164041932,0
36,27,1,0,3,0,2,0,7,0.0,0.19444444444444445,0,0,1,0,0,0,0,0,3.9993981823473774,3.546398965752703,1.4488156357251847,0.6495084772095885,0
30,16,6,0,2,0,3,0,6,0.0,0.2,0,0,1,0,0,0,0,0,3.507751647240616,2.875,1.4591479170272446,1.0220909942616692,0
28,20,1,0,2,0,3,1,6,0.03571428571428571,0.21428571428571427,0,0,0,0,0,0,0,0,3.7264741182543752,3.484183719779189,1.4591479170272446,0.7073960488149998,0
114,10,27,68,1,0,2,7,12,0.06140350877192982,0.10526315789473684,0,0,1,0,0,1,0,1,4.983679488283386,3.121928094887362,2.5220552088742005,0.6047375600773995,1
38,20,11,0,2,1,2,0,8,0.0,0.21052631578947367,0,0,0,0,0,0,0,0,4.083067973799102,3.7841837197791883,1.8112781244591325,0.5758856010315347,1
32,23,1,0,2,0,3,0,6,0.0,0.1875,0,0,1,0,0,0,0,0,3.816428031846024,3.551191174465697,1.4591479170272446,0.937159986225953,1
54,16,31,0,2,0,3,0,10,0.0,0.18518518518518517,0,0,0,0,0,0,0,0,4.106855678835859,3.0243974703476995,1.8464393446710154,0.4439492771934137,0
326,19,16,282,2,0,2,62,35,0.1901840490797546,0.10736196319018405,1,0,1,0,0,6,0,1,5.224095857786689,3.5766176449086675,2.9078942751776973,1.4405314706224608,1
44,25,12,0,4,0,3,0,10,0.0,0.22727272727272727,0,0,0,0,0,0,0,0,3.8459380172806847,3.269275070710713,1.360964047443681,0.665944089633832,1
55,15,32,0,2,0,2,1,10,0.01818181818181818,0.18181818181818182,0,0,1,0,0,0,0,0,4.130979714739804,3.1898980954642875,1.1567796494470395,0.5568044739645244,1
30,21,1,0,2,1,3,0,7,0.0,0.23333333333333334,0,0,1,0,0,0,0,0,4.164735178725505,3.784941827437643,1.8423709931771088,0.7059640145852449,1
76,14,55,0,2,0,3,2,14,0.02631578947368421,0.18421052631578946,0,0,0,0,0,0,0,0,4.2268403709877305,3.182005814760214,0.946372935985442,0.45612379977003514,1
70,36,27,0,2,0,3,0,8,0.0,0.11428571428571428,0,0,0,0,0,0,0,0,4.218588646061332,3.905764584655452,1.75,0.27650941050645167,0
45,24,14,0,2,0,3,0,7,0.0,0.15555555555555556,0,0,0,0,0,0,0,0,3.9776538632759495,3.6887218755408675,1.3787834934861758,0.4236617529092948,0
31,19,5,0,2,0,3,0,6,0.0,0.1935483870967742,0,0,0,0,0,0,0,0,3.9377519554085865,3.326360407952695,1.4591479170272446,0.5685153152564594,0
156,15,106,27,2,0,3,23,19,0.14743589743589744,0.12179487179487179,0,0,0,0,0,2,0,1,4.988293944663683,3.189898095464287,2.437065831519023,0.881593622424646,1
157,14,135,0,2,0,3,18,19,0.11464968152866242,0.12101910828025478,0,0,1,0,0,0,0,0,4.419985953804611,3.182005814760214,1.5288018145253182,0.5381176754816676,0
111,17,61,25,1,0,2,0,18,0.0,0.16216216216216217,1,0,0,0,0,1,0,0,4.410180829491133,3.5724694587701364,2.2096909728231857,0.5931219643421519,1
34,25,1,0,2,0,3,4,6,0.11764705882352941,0.17647058823529413,0,0,1,0,0,0,0,0,4.160704752887783,3.9736606896881854,1.4591479170272446,0.7623944510851802,1
25,12,5,0,2,0,3,0,6,0.0,0.24,0,0,1,0,0,0,0,0,3.8332696895151073,2.8553885422075336,1.4591479170272446,0.7534890788975767,0
38,29,1,0,3,1,3,0,8,0.0,0.21052631578947367,0,0,1,0,0,0,0,0,4.1158340921632215,3.771437029461126,1.8112781244591325,0.6307851432381967,1
37,19,11,0,2,0,3,0,7,0.0,0.1891891891891892,0,0,0,0,0,0,0,0,3.98555573008451,3.6163485660751653,1.3787834934861758,0.6433182125721832,1
89,13,69,0,2,0,3,6,18,0.06741573033707865,0.20224719101123595,0,0,0,0,0,0,0,0,4.378886561695261,2.6612262562697895,1.6158045319402516,0.3390074787044801,0
59,31,21,0,2,0,3,0,7,0.0,0.11864406779661017,0,0,0,0,0,0,0,0,4.094508203830188,3.744203568311812,1.3787834934861758,0.3803349373641395,0
54,17,30,0,2,0,2,0,9,0.0,0.16666666666666666,0,0,0,0,0,0,0,0,4.272681946287401,3.5724694587701364,1.7527152789797045,0.30015395977970327,0
26,18,1,0,2,0,2,0,6,0.0,0.23076923076923078,0,0,0,0,0,0,0,0,3.8441065448145375,3.4193819456463714,1.4591479170272446,0.6670831818218577,0
118,42,19,49,4,0,3,16,17,0.13559322033898305,0.1440677966101695,0,0,0,0,0,3,0,1,4.600875576071823,3.9244902682134137,2.6312929881819005,0.9634700134373134,1
38,11,20,0,2,0,2,0,9,0.0,0.23684210526315788,0,0,0,0,0,0,0,0,3.750720855823031,2.845350936622437,1.3516441151533924,0.7391851659989621,1
48,14,27,0,2,0,3,4,9,0.08333333333333333,0.1875,0,0,0,0,0,0,0,0,4.349874739988985,3.039148671903072,1.8910611120726528,0.5154133603792883,0
67,22,38,0,2,0,3,0,10,0.0,0.14925373134328357,0,0,0,0,0,0,0,0,3.98365570579103,3.447401504705915,1.295461844238322,1.0006723113439133,1
56,16,18,14,2,1,3,14,10,0.25,0.17857142857142858,0,0,0,0,0,1,0,0,4.492198841847882,3.2806390622295662,2.0464393446710156,1.0643041300882858,1
34,25,1,0,2,0,3,0,6,0.0,0.17647058823529413,0,0,1,0,0,0,0,0,4.02085512047121,3.7532696895151076,1.4591479170272446,0.43572667361680556,0
32,20,5,0,2,0,3,0,7,0.0,0.21875,0,0,0,0,0,0,0,0,3.9681390622295662,3.2709505944546686,1.3787834934861758,0.507163402087673,1
27,19,1,0,1,0,3,0,5,0.0,0.18518518518518517,0,0,0,0,0,0,0,0,4.032303242743954,3.7216117239699025,1.3709505944546687,0.3749008947119177,0
87,18,61,0,2,0,3,2,11,0.022988505747126436,0.12643678160919541,0,0,1,0,0,0,0,0,4.190615874980422,3.4193819456463714,1.823067982273661,0.4557671338579946,0
76,25,43,0,2,0,3,6,12,0.07894736842105263,0.15789473684210525,0,0,1,0,0,0,0,1,4.444313533746677,3.653660689688186,1.6140054628542202,0.5229339921771144,1
43,15,20,0,2,0,3,0,7,0.0,0.16279069767441862,0,0,1,0,0,0,0,0,4.175696440497043,3.1898980954642866,1.3787834934861758,0.46127069755454336,0
39,16,16,0,2,0,3,4,8,0.10256410256410256,0.20512820512820512,0,0,0,0,0,0,0,0,4.025930027099075,3.0306390622295662,1.4056390622295662,0.8207852938106774,0
128,50,20,49,4,1,3,26,19,0.203125,0.1484375,0,0,1,0,0,3,0,1,4.677822322419824,3.9990795706241737,2.7550576199383077,1.0875990333762948,1
54,9,38,0,1,0,3,6,12,0.1111111111111111,0.2222222222222222,0,0,0,0,0,0,0,1,4.491205447394442,3.169925001442312,1.7841591278514217,0.8011440519199531,1
25,16,1,0,2,0,3,0,6,0.0,0.24,0,0,1,0,0,0,0,0,3.8332696895151073,3.327819531114783,1.4591479170272446,0.4935944032807082,0
132,13,91,20,1,0,2,5,23,0.03787878787878788,0.17424242424242425,0,0,0,0,0,2,0,1,4.484591261028102,3.238901256602631,2.392277173072062,0.5085139589704425,1
45,19,19,0,2,0,3,0,7,0.0,0.15555555555555556,0,0,0,0,0,0,0,0,3.7408755958969815,3.1813663288914595,1.3787834934861758,0.7955613044852305,0
46,21,18,0,2,0,3,0,9,0.0,0.1956521739130435,0,0,0,0,0,0,0,1,4.050204618865331,3.463280517810811,1.224394445405986,0.4914750945353184,1
43,19,17,0,2,0,3,0,7,0.0,0.16279069767441862,0,0,0,0,0,0,0,0,3.961294557965098,3.576617644908667,1.4488156357251847,0.4660143221517517,0
127,50,19,49,4,1,3,16,18,0.12598425196850394,0.14173228346456693,0,0,1,0,0,3,0,1,4.667533087491881,3.9990795706241737,2.794653473544342,0.8978120806818897,1
126,61,10,47,2,4,3,43,15,0.3412698412698413,0.11904761904761904,0,0,0,0,0,1,0,0,4.823466810957545,4.622959673451126,2.606238928653389,1.3428137967938167,1
27,18,1,0,2,0,3,0,6,0.0,0.2222222222222222,0,0,1,0,0,0,0,0,3.91211389097223,3.2810361125534233,1.4591479170272446,0.4580407223505766,0
35,26,1,0,2,1,3,0,7,0.0,0.2,0,0,1,0,0,0,0,0,4.071581588126284,3.767183467891461,1.8423709931771088,0.4829483419295293,1
82,15,60,0,2,0,3,0,12,0.0,0.14634146341463414,0,0,0,0,0,0,0,0,4.210853457065055,3.32323142879762,1.7295739585136223,0.4483585682770076,0
55,46,1,0,2,4,3,0,10,0.0,0.18181818181818182,0,0,1,0,0,0,0,0,4.22410988640203,4.031623032511563,1.8464393446710154,0.5064564470032841,1
40,32,1,0,2,0,3,0,6,0.0,0.15,0,0,0,0,0,0,0,0,4.0775671571169285,3.8667292966721747,1.4591479170272446,0.4345119826960039,0
50,16,26,0,2,0,3,0,11,0.0,0.22,0,0,1,0,0,0,0,0,4.36637013015618,3.452819531114783,2.3685225277282065,0.7231811059495306,0
50,20,22,0,2,0,3,0,9,0.0,0.18,0,0,1,0,0,0,0,0,4.033786320494365,3.3464393446710154,1.3516441151533924,0.42816101269443385,0
33,24,1,0,2,0,3,0,6,0.0,0.18181818181818182,0,0,1,0,0,0,0,0,3.960320255394292,3.6887218755408675,1.4591479170272446,0.5587491688731466,0
31,24,0,0,2,0,3,0,5,0.0,0.16129032258064516,0,0,0,0,0,0,0,0,3.9377519554085865,3.7201755214643453,1.5219280948873621,0.6209898011617873,1
81,47,26,0,4,0,3,2,11,0.024691358024691357,0.13580246913580246,1,0,1,0,0,0,0,1,4.3351858492433255,3.847379682368541,1.971747257128181,0.7989629626061114,1
96,14,10,63,2,0,3,4,15,0.041666666666666664,0.15625,0,0,1,0,0,1,0,0,4.519400590243669,3.182005814760214,2.523231428797621,0.6637779015642407,0
95,26,62,0,2,0,3,0,16,0.0,0.16842105263157894,0,0,0,0,0,0,0,0,4.229507782824143,3.6612262562697886,1.186278124459133,0.31387417334734147,1
128,50,20,49,4,1,3,23,19,0.1796875,0.1484375,0,0,1,0,0,3,0,1,4.70637098192812,3.9990795706241737,2.7550576199383077,0.8970659557178549,1
59,14,37,0,2,0,3,8,10,0.13559322033898305,0.1694915254237288,0,0,1,0,0,0,0,0,4.439941092094657,3.182005814760214,1.7609640474436812,0.6529634593179888,0
77,23,47,0,1,0,3,21,7,0.2727272727272727,0.09090909090909091,0,0,0,0,0,0,0,0,4.695439547711902,3.708132064658602,1.1488348542809168,1.1084475094380652,1
54,18,29,0,2,0,2,0,9,0.0,0.16666666666666666,0,0,0,0,0,0,0,0,4.16695035472172,3.350209029099897,1.3516441151533924,0.4764861794075945,1
74,14,10,41,2,0,3,4,15,0.05405405405405406,0.20270270270270271,0,0,1,0,0,1,0,0,4.545149102168525,3.182005814760214,2.523231428797621,0.7929886859361981,0
60,22,31,0,2,2,3,0,12,0.0,0.2,0,0,0,0,0,0,0,0,4.148127471686344,3.697845823084412,1.855388542207534,0.5582918367562532,0
50,13,30,0,2,0,3,0,9,0.0,0.18,0,0,0,0,0,0,0,0,3.9766912610488987,3.5465935642949384,1.3516441151533924,0.4980724239946098,0
26,17,1,0,2,1,2,0,7,0.0,0.2692307692307692,0,0,1,0,0,0,0,0,3.7381493331928652,3.454822399946607,1.8423709931771088,0.81784067333464,0
56,17,32,0,2,0,2,6,9,0.10714285714285714,0.16071428571428573,0,0,0,0,0,0,0,0,4.653262234859558,3.292770193936991,1.7527152789797045,0.4084939334550792,0
21,6,8,0,1,0,2,0,5,0.0,0.23809523809523808,0,0,0,0,0,0,0,0,3.27280432733462,2.584962500721156,1.3709505944546687,1.4434433512300082,0
39,17,14,0,1,0,3,0,7,0.0,0.1794871794871795,0,0,1,0,0,0,0,1,3.9065704878156504,3.454822399946607,1.3787834934861758,0.5984941398844296,1
28,15,1,0,1,0,2,3,6,0.10714285714285714,0.21428571428571427,0,0,1,1,0,0,0,0,4.066108939837481,3.373557262275185,1.4591479170272448,1.015416298270086,0
51,27,17,0,3,1,3,0,11,0.0,0.21568627450980393,0,0,0,0,0,0,0,1,4.3607811657052,3.856196298219381,1.676737030052133,0.34856708006906656,1
106,17,61,20,1,0,2,0,20,0.0,0.18867924528301888,1,0,0,0,0,1,0,0,4.523081253667612,3.5724694587701364,2.3232196723355076,0.7156777919741868,1
40,31,1,0,4,0,3,10,8,0.25,0.2,0,0,1,0,0,0,0,0,4.127567157116928,3.9134007456613777,1.4056390622295662,1.2006170992444851,1
37,29,1,0,3,0,2,0,7,0.0,0.1891891891891892,0,0,0,0,0,0,0,0,4.100816878908575,3.6764409086968692,1.4488156357251847,0.8614608117245245,1
39,20,11,0,2,0,3,2,8,0.05128205128205128,0.20512820512820512,0,0,1,0,0,0,0,0,4.077212078381127,3.7841837197791883,1.2987949406953985,0.8530079480975901,1
29,21,1,0,2,0,3,4,6,0.13793103448275862,0.20689655172413793,0,0,0,0,0,0,0,0,3.9783335811852645,3.725650756112093,1.4591479170272446,1.2228268632678074,0
27,20,0,0,2,1,3,0,6,0.0,0.2222222222222222,0,0,0,0,0,0,0,0,4.004344446367529,3.7841837197791888,1.9182958340544896,0.5914759518319929,0
26,17,1,0,2,0,3,0,6,0.0,0.23076923076923078,0,0,1,0,0,0,0,0,3.767183467891461,3.3371753411230776,1.4591479170272446,0.762454815346997,0
78,18,53,0,2,0,3,0,12,0.0,0.15384615384615385,0,0,0,0,0,0,0,0,4.323237720041707,3.3082708345352603,1.8250112108241772,0.3761329390367918,0
34,15,12,0,1,0,2,0,7,0.0,0.20588235294117646,0,0,0,0,0,0,0,0,3.8414473125268023,3.4565647621309536,1.1488348542809168,0.6549150244263832,1
42,15,19,0,1,0,3,0,8,0.0,0.19047619047619047,0,0,1,0,0,0,0,0,3.910440495218581,3.32323142879762,1.061278124459133,0.7260057959908156,1
49,14,28,0,2,0,3,0,9,0.0,0.1836734693877551,0,0,0,0,0,0,0,0,4.147887334300368,3.182005814760214,1.836591668108979,0.5856728436148027,0
109,45,18,37,4,2,3,17,18,0.1559633027522936,0.1651376146788991,1,0,1,0,0,1,0,0,4.734824898986775,4.097874075147441,2.2810361125534238,0.9359109786022115,1
100,20,45,27,2,0,3,0,17,0.0,0.17,1,0,0,0,0,1,0,0,4.512369225993606,3.7841837197791888,2.205109900073869,0.6541738203212154,1
36,28,1,0,1,0,3,0,5,0.0,0.1388888888888889,0,0,0,0,0,0,0,0,4.117861029749888,3.8693312611115185,1.3709505944546687,0.4941674007150717,1
218,12,33,165,2,0,2,81,20,0.37155963302752293,0.09174311926605505,0,0,0,0,0,3,0,1,4.796652604151856,3.2516291673878226,2.8709505944546683,1.726408376445838,1
49,24,18,0,2,0,3,0,8,0.0,0.16326530612244897,0,0,0,0,0,0,0,0,3.976655507248057,3.4701755214643453,1.4056390622295662,0.5890054371448386,1
27,20,0,0,2,0,3,0,5,0.0,0.18518518518518517,0,0,0,0,0,0,0,0,3.9582291686698796,3.5464393446710156,1.5219280948873621,0.8098829730684283,0
27,19,1,0,2,0,2,0,6,0.0,0.2222222222222222,0,0,0,0,0,0,0,0,3.7080481500712317,3.2608281712244565,1.4591479170272446,0.6422971220126963,0
65,33,25,0,2,0,3,0,8,0.0,0.12307692307692308,0,0,0,0,0,0,0,0,3.9500762635037705,3.6313883471435844,1.75,0.4147468204948058,0
19,11,1,0,2,0,2,0,6,0.0,0.3157894736842105,0,0,0,0,0,0,0,0,3.2866294867861967,2.663532754804255,1.4591479170272446,1.4291889524116104,0
55,35,5,7,3,1,5,0,11,0.0,0.2,0,0,0,0,0,1,0,0,4.330915395146161,3.9928705166358984,2.2998963911678914,0.5880663345811308,1
32,16,8,0,2,0,3,0,7,0.0,0.21875,0,0,1,0,0,0,0,0,3.7150182662886326,2.875,1.3787834934861758,0.7775767441519037,0
